time,C,A,T,R,L,M,f_ras
128.32080200501252,0.6607049024024755,0.4998607296147982,0.33558720402286846,0.32145523104712476,0.7497910944789936,0.5636589917087708,0.9
128.82205513784461,0.6607049024022801,0.49986072961473604,0.3355872040227995,0.3214552310470187,0.7497910944787239,0.563658991708278,0.9
129.32330827067668,0.6607049024020847,0.49986072961467387,0.33558720402273057,0.3214552310469126,0.7497910944784543,0.5636589917077852,0.9
129.82456140350877,0.6607049024018893,0.4998607296146117,0.3355872040226616,0.32145523104680646,0.7497910944781847,0.5636589917072925,0.9
130.32581453634086,0.6607049024016939,0.4998607296145495,0.33558720402259273,0.3214552310467004,0.749791094477915,0.5636589917067998,0.9
130.82706766917292,0.6607049024014985,0.49986072961448735,0.3355872040225238,0.3214552310465943,0.7497910944776454,0.563658991706307,0.9
131.328320802005,0.6607049024013031,0.4998607296144252,0.33558720402245484,0.3214552310464882,0.7497910944773757,0.5636589917058142,0.9
131.82957393483707,0.6607049024011077,0.499860729614363,0.3355872040223859,0.3214552310463821,0.749791094477106,0.5636589917053215,0.9
132.33082706766916,0.6607049024009122,0.49986072961430084,0.33558720402231695,0.321455231046276,0.7497910944768363,0.5636589917048287,0.9
132.83208020050125,0.6607049024007168,0.4998607296142387,0.335587204022248,0.3214552310461699,0.7497910944765668,0.563658991704336,0.9
133.33333333333331,0.6607049024005214,0.49986072961417655,0.33558720402217906,0.3214552310460638,0.7497910944762971,0.5636589917038431,0.9
133.8345864661654,0.660704902400326,0.4998607296141144,0.3355872040221101,0.32145523104595775,0.7497910944760274,0.5636589917033504,0.9
134.3358395989975,0.6607049024001306,0.4998607296140522,0.3355872040220412,0.3214552310458516,0.7497910944757578,0.5636589917028577,0.9
134.83709273182956,0.6607049023999352,0.49986072961399003,0.3355872040219723,0.3214552310457455,0.7497910944754881,0.5636589917023649,0.9
135.33834586466165,0.6607049023997398,0.49986072961392786,0.33558720402190334,0.32145523104563944,0.7497910944752184,0.5636589917018722,0.9
135.83959899749374,0.6607049023995444,0.4998607296138657,0.3355872040218344,0.32145523104553336,0.7497910944749488,0.5636589917013795,0.9
136.3408521303258,0.660704902399349,0.4998607296138035,0.33558720402176545,0.3214552310454273,0.7497910944746792,0.5636589917008866,0.9
136.8421052631579,0.6607049023991536,0.49986072961374134,0.3355872040216965,0.32145523104532114,0.7497910944744095,0.5636589917003939,0.9
137.34335839598998,0.6607049023989581,0.49986072961367917,0.33558720402162756,0.32145523104521506,0.7497910944741398,0.5636589916999012,0.9
137.84461152882204,0.6607049023987627,0.499860729613617,0.3355872040215586,0.321455231045109,0.7497910944738702,0.5636589916994084,0.9
138.34586466165413,0.6607049023985673,0.4998607296135548,0.33558720402148967,0.3214552310450029,0.7497910944736005,0.5636589916989156,0.9
138.8471177944862,0.6607049023983719,0.49986072961349265,0.3355872040214207,0.32145523104489676,0.7497910944733309,0.5636589916984229,0.9
139.34837092731829,0.6607049023981765,0.4998607296134305,0.33558720402135184,0.3214552310447907,0.7497910944730612,0.5636589916979301,0.9
139.84962406015038,0.6607049023979811,0.49986072961336836,0.3355872040212829,0.3214552310446846,0.7497910944727916,0.5636589916974374,0.9
140.35087719298244,0.6607049023977857,0.4998607296133062,0.33558720402121395,0.3214552310445785,0.7497910944725219,0.5636589916969447,0.9
140.85213032581453,0.6607049023975903,0.499860729613244,0.335587204021145,0.32145523104447243,0.7497910944722522,0.5636589916964518,0.9
141.35338345864662,0.6607049023973949,0.49986072961318184,0.33558720402107606,0.3214552310443663,0.7497910944719826,0.5636589916959591,0.9
141.85463659147868,0.6607049023971995,0.49986072961311967,0.3355872040210071,0.3214552310442602,0.749791094471713,0.5636589916954663,0.9
142.35588972431077,0.6607049023970041,0.4998607296130575,0.33558720402093817,0.32145523104415413,0.7497910944714433,0.5636589916949736,0.9
142.85714285714286,0.6607049023968086,0.4998607296129953,0.3355872040208692,0.32145523104404805,0.7497910944711736,0.5636589916944809,0.9
143.35839598997492,0.6607049023966132,0.49986072961293315,0.3355872040208003,0.3214552310439419,0.749791094470904,0.563658991693988,0.9
143.859649122807,0.6607049023964178,0.499860729612871,0.3355872040207314,0.32145523104383583,0.7497910944706343,0.5636589916934953,0.9
144.36090225563908,0.6607049023962224,0.4998607296128088,0.33558720402066244,0.32145523104372975,0.7497910944703646,0.5636589916930026,0.9
144.86215538847117,0.660704902396027,0.49986072961274663,0.3355872040205935,0.32145523104362367,0.7497910944700951,0.5636589916925098,0.9
145.36340852130326,0.6607049023958316,0.49986072961268446,0.33558720402052455,0.3214552310435176,0.7497910944698254,0.563658991692017,0.9
145.86466165413532,0.6607049023956362,0.4998607296126223,0.3355872040204556,0.32145523104341145,0.7497910944695557,0.5636589916915243,0.9
146.3659147869674,0.6607049023954408,0.4998607296125601,0.33558720402038666,0.32145523104330537,0.749791094469286,0.5636589916910315,0.9
146.8671679197995,0.6607049023952454,0.499860729612498,0.3355872040203177,0.3214552310431993,0.7497910944690164,0.5636589916905388,0.9
147.36842105263156,0.66070490239505,0.49986072961243583,0.3355872040202488,0.3214552310430932,0.7497910944687467,0.5636589916900461,0.9
147.86967418546365,0.6607049023948545,0.49986072961237366,0.3355872040201799,0.3214552310429871,0.7497910944684771,0.5636589916895532,0.9
148.37092731829574,0.6607049023946591,0.4998607296123115,0.33558720402011094,0.321455231042881,0.7497910944682075,0.5636589916890605,0.9
148.8721804511278,0.6607049023944637,0.4998607296122493,0.335587204020042,0.3214552310427749,0.7497910944679378,0.5636589916885677,0.9
149.3734335839599,0.6607049023942683,0.49986072961218714,0.33558720401997305,0.3214552310426688,0.7497910944676681,0.563658991688075,0.9
149.87468671679198,0.6607049023940729,0.49986072961212497,0.3355872040199041,0.32145523104256274,0.7497910944673984,0.5636589916875823,0.9
